"childid","country","sex","enrolled","dropout","mother_edu","father_edu","ppvt_score","hhsize","region","typesite"
"PE121035","Peru",0,1,0,NA,NA,73,11,"31","1"
"PE121036","Peru",1,1,0,NA,NA,70,4,"31","1"
"PE121037","Peru",0,1,0,NA,NA,84,5,"31","1"
"PE121038","Peru",1,1,0,NA,NA,56,5,"32","2"
"PE121039","Peru",0,1,0,NA,NA,81,5,"31","1"
"PE121040","Peru",1,1,0,NA,NA,66,5,"31","1"
"PE121041","Peru",1,1,0,NA,NA,61,5,"31","1"
"PE121042","Peru",1,1,0,NA,NA,69,3,"31","1"
"PE121043","Peru",1,1,0,NA,NA,75,3,"32","1"
"PE121044","Peru",NA,1,0,NA,NA,NA,4,"31","1"
"PE121045","Peru",1,1,0,NA,NA,80,5,"31","1"
"PE121046","Peru",1,1,0,NA,NA,96,4,"31","1"
"PE121047","Peru",1,1,0,NA,NA,57,4,"31","1"
"PE121048","Peru",NA,1,0,NA,NA,NA,5,"31","1"
"PE121049","Peru",0,1,0,NA,NA,73,4,"31","1"
"PE121050","Peru",1,1,0,NA,NA,63,3,"31","1"
"PE121051","Peru",1,1,0,NA,NA,72,4,"31","1"
"PE121052","Peru",1,1,0,NA,NA,89,3,"31","1"
"PE121053","Peru",1,1,0,NA,NA,89,6,"31","1"
"PE121054","Peru",0,1,0,NA,NA,58,7,"31","1"
"PE121055","Peru",1,1,0,NA,NA,73,6,"31","1"
"PE121056","Peru",NA,1,0,NA,NA,NA,3,"31","1"
"PE121057","Peru",1,1,0,NA,NA,81,4,"31","1"
"PE121058","Peru",0,1,0,NA,NA,68,3,"31","1"
"PE121059","Peru",1,1,0,NA,NA,63,5,"31","1"
"PE121060","Peru",0,1,0,NA,NA,79,4,"32","2"
"PE121061","Peru",0,1,0,NA,NA,47,5,"31","1"
"PE121062","Peru",1,1,0,NA,NA,81,4,"31","1"
"PE121063","Peru",0,1,0,NA,NA,60,4,"31","1"
"PE121064","Peru",0,1,0,NA,NA,68,6,"31","1"
"PE121065","Peru",0,1,0,NA,NA,76,6,"31","1"
"PE121066","Peru",NA,1,0,NA,NA,NA,3,"31","1"
"PE121067","Peru",0,1,0,NA,NA,59,5,"31","1"
"PE121068","Peru",0,1,0,NA,NA,90,4,"31","1"
"PE121070","Peru",0,1,0,NA,NA,76,4,"31","1"
"PE121071","Peru",0,1,0,NA,NA,87,8,"31","1"
"PE121072","Peru",0,1,0,NA,NA,86,3,"31","1"
"PE121073","Peru",1,1,0,NA,NA,52,9,"31","1"
"PE121074","Peru",0,1,0,NA,NA,65,4,"31","1"
"PE121075","Peru",0,1,0,NA,NA,65,3,"31","1"
"PE121076","Peru",NA,1,0,NA,NA,NA,4,"31","1"
"PE121077","Peru",1,1,0,NA,NA,63,6,"31","1"
"PE121078","Peru",0,1,0,NA,NA,58,2,"31","1"
"PE121079","Peru",1,1,0,NA,NA,56,4,"31","1"
"PE121080","Peru",1,1,0,NA,NA,NA,4,"31","1"
"PE121081","Peru",0,1,0,NA,NA,76,9,"31","1"
"PE121082","Peru",1,1,0,NA,NA,67,3,"31","1"
"PE121083","Peru",1,1,0,NA,NA,73,5,"31","1"
"PE121084","Peru",0,1,0,NA,NA,63,4,"31","1"
"PE121085","Peru",0,1,0,NA,NA,74,4,"31","1"
"PE121086","Peru",1,1,0,NA,NA,85,4,"31","1"
"PE121087","Peru",1,1,0,NA,NA,69,11,"31","1"
"PE121088","Peru",0,1,0,NA,NA,68,3,"31","1"
"PE121089","Peru",0,1,0,NA,NA,57,3,"31","1"
"PE121090","Peru",0,1,0,NA,NA,68,4,"31","1"
"PE121091","Peru",0,1,0,NA,NA,56,8,"31","1"
"PE121092","Peru",1,1,0,NA,NA,66,7,"31","1"
"PE121093","Peru",1,1,0,NA,NA,58,4,"31","1"
"PE121094","Peru",1,1,0,NA,NA,63,7,"31","1"
"PE121096","Peru",0,1,0,NA,NA,71,3,"31","1"
"PE121097","Peru",1,1,0,NA,NA,70,6,"31","1"
"PE121098","Peru",NA,1,0,NA,NA,NA,4,"31","1"
"PE121099","Peru",1,1,0,NA,NA,58,4,"31","1"
"PE121101","Peru",0,1,0,NA,NA,63,12,"31","1"
"PE131001","Peru",1,1,0,NA,NA,65,4,"31","1"
"PE131002","Peru",1,1,0,NA,NA,41,13,"31","1"
"PE131003","Peru",1,1,0,NA,NA,82,4,"31","1"
"PE131004","Peru",1,1,0,NA,NA,74,4,"31","1"
"PE131005","Peru",0,1,0,NA,NA,64,7,"31","1"
"PE131006","Peru",0,1,0,NA,NA,57,5,"31","1"
"PE131007","Peru",1,1,0,NA,NA,64,5,"31","1"
"PE131008","Peru",1,1,0,NA,NA,62,3,"31","1"
"PE131009","Peru",1,1,0,NA,NA,70,5,"31","1"
"PE131010","Peru",0,1,0,NA,NA,84,4,"31","1"
"PE131011","Peru",0,1,0,NA,NA,57,9,"31","1"
"PE131012","Peru",0,1,0,NA,NA,84,5,"31","1"
"PE131013","Peru",1,1,0,NA,NA,48,7,"31","1"
"PE131014","Peru",1,1,0,NA,NA,84,5,"31","1"
"PE131015","Peru",0,1,0,NA,NA,75,4,"31","1"
"PE131016","Peru",0,1,0,NA,NA,62,3,"31","1"
"PE131017","Peru",1,1,0,NA,NA,64,10,"31","1"
"PE131018","Peru",0,1,0,NA,NA,78,4,"31","1"
"PE131019","Peru",1,1,0,NA,NA,77,6,"31","1"
"PE131020","Peru",NA,1,0,NA,NA,NA,7,"31","1"
"PE131021","Peru",1,1,0,NA,NA,74,4,"31","1"
"PE131022","Peru",NA,1,0,NA,NA,NA,5,"31","1"
"PE131023","Peru",1,1,0,NA,NA,58,6,"31","1"
"PE131024","Peru",0,1,0,NA,NA,69,4,"31","1"
"PE131025","Peru",1,1,0,NA,NA,73,3,"31","1"
"PE131026","Peru",1,1,0,NA,NA,69,5,"32","2"
"PE131028","Peru",1,1,0,NA,NA,60,7,"31","1"
"PE131030","Peru",1,1,0,NA,NA,67,6,"31","1"
"PE131031","Peru",0,1,0,NA,NA,73,4,"31","1"
"PE131032","Peru",0,1,0,NA,NA,61,3,"31","1"
"PE131034","Peru",1,1,0,NA,NA,81,4,"31","1"
"PE131035","Peru",1,1,0,NA,NA,50,7,"31","1"
"PE131038","Peru",0,1,0,NA,NA,51,3,"31","1"
"PE131039","Peru",1,1,0,NA,NA,83,11,"31","1"
"PE131040","Peru",0,1,0,NA,NA,63,5,"31","1"
"PE131041","Peru",1,1,0,NA,NA,67,5,"31","1"
"PE131042","Peru",1,1,0,NA,NA,63,8,"31","1"
"PE131044","Peru",1,1,0,NA,NA,83,5,"31","1"
"PE131045","Peru",1,1,0,NA,NA,80,4,"31","1"
"PE131046","Peru",0,1,0,NA,NA,61,3,"31","1"
"PE131047","Peru",1,1,0,NA,NA,83,13,"31","1"
"PE131048","Peru",1,1,0,NA,NA,67,4,"31","1"
"PE131049","Peru",0,1,0,NA,NA,63,5,"31","1"
"PE131050","Peru",1,1,0,NA,NA,75,6,"31","1"
"PE131051","Peru",1,1,0,NA,NA,74,4,"31","1"
"PE131052","Peru",NA,1,0,NA,NA,NA,5,"31","1"
"PE131054","Peru",1,1,0,NA,NA,96,5,"31","1"
"PE131056","Peru",1,1,0,NA,NA,77,4,"31","1"
"PE131058","Peru",1,1,0,NA,NA,65,5,"31","1"
"PE131060","Peru",0,1,0,NA,NA,76,7,"31","1"
"PE131061","Peru",1,1,0,NA,NA,84,4,"31","1"
"PE131063","Peru",0,NA,1,NA,NA,NA,5,"31","1"
"PE131064","Peru",0,1,0,NA,NA,83,14,"31","1"
"PE131065","Peru",1,1,0,NA,NA,68,4,"31","1"
"PE131066","Peru",1,1,0,NA,NA,88,4,"31","1"
"PE131067","Peru",1,1,0,NA,NA,73,10,"31","1"
"PE131068","Peru",0,1,0,NA,NA,61,5,"31","1"
"PE131069","Peru",1,1,0,NA,NA,87,3,"31","1"
"PE131070","Peru",1,1,0,NA,NA,72,9,"31","1"
"PE131071","Peru",0,1,0,NA,NA,73,7,"31","1"
"PE131072","Peru",0,1,0,NA,NA,77,5,"31","1"
"PE131073","Peru",1,1,0,NA,NA,65,6,"31","1"
"PE131074","Peru",0,1,0,NA,NA,87,3,"31","1"
"PE131075","Peru",0,1,0,NA,NA,71,3,"31","1"
"PE131076","Peru",1,1,0,NA,NA,67,10,"31","1"
"PE131078","Peru",1,1,0,NA,NA,64,5,"31","1"
"PE131079","Peru",0,1,0,NA,NA,85,4,"31","1"
"PE131080","Peru",0,1,0,NA,NA,63,5,"31","1"
"PE131081","Peru",0,1,0,NA,NA,56,7,"31","1"
"PE131082","Peru",1,1,0,NA,NA,76,4,"31","1"
"PE131083","Peru",1,1,0,NA,NA,54,5,"31","1"
"PE131084","Peru",0,1,0,NA,NA,57,3,"31","1"
"PE131085","Peru",0,1,0,NA,NA,75,7,"31","1"
"PE131086","Peru",1,1,0,NA,NA,61,5,"31","1"
"PE131087","Peru",1,1,0,NA,NA,67,2,"31","1"
"PE131088","Peru",0,1,0,NA,NA,50,13,"31","1"
"PE131089","Peru",1,1,0,NA,NA,64,9,"31","1"
"PE131090","Peru",0,1,0,NA,NA,50,10,"31","1"
"PE131091","Peru",1,1,0,NA,NA,71,8,"31","1"
"PE131092","Peru",1,1,0,NA,NA,77,3,"31","1"
"PE131093","Peru",0,1,0,NA,NA,63,5,"31","1"
"PE131094","Peru",1,1,0,NA,NA,38,7,"31","1"
"PE131095","Peru",1,1,0,NA,NA,38,5,"31","1"
"PE131096","Peru",0,1,0,NA,NA,81,8,"31","1"
"PE131097","Peru",0,1,0,NA,NA,57,5,"31","1"
"PE131098","Peru",0,1,0,NA,NA,81,10,"31","1"
"PE131099","Peru",1,1,0,NA,NA,57,3,"31","1"
"PE131100","Peru",1,1,0,NA,NA,64,2,"31","1"
"PE131101","Peru",1,1,0,NA,NA,58,5,"32","1"
"PE131102","Peru",1,1,0,NA,NA,76,6,"31","1"
"PE141001","Peru",0,1,0,NA,NA,77,4,"31","1"
"PE141002","Peru",1,1,0,NA,NA,77,3,"31","1"
"PE141003","Peru",1,1,0,NA,NA,79,5,"31","1"
"PE141005","Peru",0,1,0,NA,NA,68,6,"31","1"
"PE141006","Peru",1,1,0,NA,NA,68,5,"31","1"
"PE141007","Peru",1,1,0,NA,NA,62,4,"31","1"
"PE141008","Peru",1,1,0,NA,NA,66,9,"31","1"
"PE141009","Peru",0,1,0,NA,NA,67,8,"31","1"
"PE141010","Peru",1,1,0,NA,NA,78,6,"31","1"
"PE141011","Peru",0,1,0,NA,NA,81,5,"31","1"
"PE141012","Peru",0,1,0,NA,NA,80,5,"31","1"
"PE141013","Peru",0,1,0,NA,NA,71,4,"31","1"
"PE141015","Peru",0,1,0,NA,NA,80,3,"31","1"
"PE141016","Peru",NA,1,0,NA,NA,NA,6,"31","1"
"PE141017","Peru",1,1,0,NA,NA,73,7,"31","1"
"PE141018","Peru",1,1,0,NA,NA,51,4,"31","1"
"PE141019","Peru",1,1,0,NA,NA,60,5,"31","1"
"PE141020","Peru",1,1,0,NA,NA,68,9,"31","1"
"PE141022","Peru",0,1,0,NA,NA,73,4,"31","1"
"PE141023","Peru",1,1,0,NA,NA,75,7,"31","1"
"PE141024","Peru",0,1,0,NA,NA,76,7,"31","1"
"PE141025","Peru",1,1,0,NA,NA,61,4,"31","1"
"PE141026","Peru",1,1,0,NA,NA,55,3,"31","1"
"PE141027","Peru",0,1,0,NA,NA,67,5,"31","1"
"PE141028","Peru",1,1,0,NA,NA,74,5,"31","1"
"PE141029","Peru",1,1,0,NA,NA,66,5,"31","1"
"PE141030","Peru",1,1,0,NA,NA,55,6,"31","1"
"PE141031","Peru",1,1,0,NA,NA,57,5,"31","1"
"PE141032","Peru",1,1,0,NA,NA,64,6,"31","1"
"PE141033","Peru",1,1,0,NA,NA,72,7,"31","1"
"PE141034","Peru",0,1,0,NA,NA,70,3,"31","1"
"PE141035","Peru",1,1,0,NA,NA,70,5,"31","1"
"PE141036","Peru",1,1,0,NA,NA,74,3,"31","1"
"PE141037","Peru",0,1,0,NA,NA,67,5,"31","1"
"PE141038","Peru",1,1,0,NA,NA,52,7,"31","1"
"PE141039","Peru",1,1,0,NA,NA,51,5,"31","1"
"PE141040","Peru",1,1,0,NA,NA,70,5,"31","1"
"PE141041","Peru",0,1,0,NA,NA,69,5,"31","1"
"PE141042","Peru",1,1,0,NA,NA,68,5,"31","1"
"PE141044","Peru",0,1,0,NA,NA,85,6,"31","1"
"PE141046","Peru",0,1,0,NA,NA,85,6,"31","1"
"PE141047","Peru",0,1,0,NA,NA,75,4,"31","1"
"PE141048","Peru",1,1,0,NA,NA,84,3,"31","1"
"PE141049","Peru",0,1,0,NA,NA,82,3,"31","1"
"PE141050","Peru",0,1,0,NA,NA,74,6,"31","1"
"PE141051","Peru",0,1,0,NA,NA,54,5,"31","1"
"PE141052","Peru",NA,1,0,NA,NA,NA,7,"31","1"
"PE141053","Peru",0,1,0,NA,NA,80,4,"31","1"
"PE141054","Peru",0,1,0,NA,NA,82,10,"31","1"
"PE141055","Peru",0,1,0,NA,NA,58,4,"31","1"
"PE141056","Peru",0,1,0,NA,NA,66,4,"31","1"
"PE141057","Peru",0,1,0,NA,NA,80,5,"31","1"
"PE141059","Peru",0,1,0,NA,NA,57,2,"31","1"
"PE141060","Peru",1,1,0,NA,NA,74,3,"31","1"
"PE141061","Peru",1,1,0,NA,NA,63,4,"31","1"
"PE141063","Peru",1,1,0,NA,NA,86,3,"31","1"
"PE141064","Peru",1,1,0,NA,NA,50,5,"31","1"
"PE141065","Peru",0,1,0,NA,NA,63,5,"31","1"
"PE141066","Peru",1,1,0,NA,NA,77,6,"31","1"
"PE141067","Peru",0,1,0,NA,NA,66,5,"31","1"
"PE141068","Peru",1,1,0,NA,NA,55,6,"31","1"
"PE141069","Peru",0,1,0,NA,NA,78,6,"31","1"
"PE141070","Peru",1,1,0,NA,NA,50,3,"31","1"
"PE141071","Peru",1,1,0,NA,NA,72,6,"31","1"
"PE141072","Peru",0,1,0,NA,NA,NA,6,"31","1"
"PE141073","Peru",0,1,0,NA,NA,72,4,"31","1"
"PE141074","Peru",0,1,0,NA,NA,90,8,"31","1"
"PE141075","Peru",0,1,0,NA,NA,NA,8,"31","1"
"PE141077","Peru",0,1,0,NA,NA,67,7,"31","1"
"PE141078","Peru",0,1,0,NA,NA,59,9,"31","1"
"PE141079","Peru",0,1,0,NA,NA,69,6,"31","1"
"PE141080","Peru",1,1,0,NA,NA,75,3,"31","1"
"PE141081","Peru",0,1,0,NA,NA,79,7,"31","1"
"PE141082","Peru",0,1,0,NA,NA,79,4,"31","1"
"PE141083","Peru",1,1,0,NA,NA,65,4,"31","1"
"PE141084","Peru",0,1,0,NA,NA,57,3,"31","1"
"PE141085","Peru",0,1,0,NA,NA,76,5,"31","1"
"PE141086","Peru",0,1,0,NA,NA,65,7,"31","1"
"PE141087","Peru",1,1,0,NA,NA,80,6,"31","1"
"PE141088","Peru",0,1,0,NA,NA,73,6,"31","1"
"PE141089","Peru",1,1,0,NA,NA,65,4,"31","1"
"PE141090","Peru",1,1,0,NA,NA,81,4,"31","1"
"PE141091","Peru",1,1,0,NA,NA,54,5,"31","1"
"PE141092","Peru",0,1,0,NA,NA,75,4,"31","1"
"PE141093","Peru",0,1,0,NA,NA,77,9,"31","1"
"PE141094","Peru",NA,1,0,NA,NA,NA,7,"32","2"
"PE141095","Peru",1,1,0,NA,NA,76,4,"31","1"
"PE141096","Peru",NA,1,0,NA,NA,NA,5,"31","1"
"PE141097","Peru",1,1,0,NA,NA,74,3,"31","1"
"PE141098","Peru",NA,1,0,NA,NA,NA,5,"31","1"
"PE141099","Peru",0,1,0,NA,NA,81,6,"31","1"
"PE141100","Peru",0,1,0,NA,NA,59,4,"31","1"
"PE141101","Peru",1,1,0,NA,NA,78,5,"31","1"
"PE141102","Peru",0,1,0,NA,NA,66,4,"31","1"
"PE141103","Peru",0,1,0,NA,NA,69,5,"31","1"
"PE141104","Peru",1,1,0,NA,NA,75,4,"31","1"
"PE151001","Peru",1,1,0,NA,NA,78,4,"33","2"
"PE151002","Peru",1,1,0,NA,NA,65,2,"31","1"
"PE151003","Peru",0,1,0,NA,NA,68,7,"33","2"
"PE151004","Peru",0,1,0,NA,NA,50,7,"33","2"
"PE151005","Peru",1,0,1,NA,NA,43,8,"33","2"
"PE151006","Peru",0,1,0,NA,NA,71,4,"33","2"
"PE151007","Peru",0,1,0,NA,NA,74,3,"33","2"
"PE151009","Peru",0,1,0,NA,NA,77,3,"33","2"
"PE151010","Peru",1,1,0,NA,NA,67,5,"33","2"
"PE151011","Peru",0,1,0,NA,NA,47,10,"33","2"
"PE151012","Peru",1,1,0,NA,NA,36,7,"33","2"
"PE151013","Peru",0,1,0,NA,NA,75,3,"33","1"
"PE151014","Peru",0,1,0,NA,NA,58,9,"33","2"
"PE151015","Peru",1,1,0,NA,NA,33,5,"33","2"
"PE151016","Peru",0,1,0,NA,NA,74,6,"33","2"
"PE151017","Peru",0,1,0,NA,NA,45,4,"33","1"
"PE151018","Peru",0,1,0,NA,NA,36,5,"33","2"
"PE151019","Peru",1,1,0,NA,NA,27,6,"33","2"
"PE151020","Peru",0,1,0,NA,NA,67,5,"33","2"
"PE151021","Peru",0,1,0,NA,NA,83,3,"33","2"
"PE151022","Peru",0,1,0,NA,NA,64,6,"33","2"
"PE151023","Peru",0,1,0,NA,NA,59,6,"33","2"
"PE151024","Peru",0,1,0,NA,NA,48,4,"33","2"
"PE151025","Peru",0,1,0,NA,NA,67,5,"31","1"
"PE151026","Peru",1,1,0,NA,NA,54,5,"33","2"
"PE151027","Peru",1,1,0,NA,NA,50,4,"33","2"
"PE151028","Peru",0,0,1,NA,NA,29,6,"33","1"
"PE151029","Peru",0,1,0,NA,NA,53,6,"33","2"
"PE151030","Peru",0,1,0,NA,NA,57,8,"33","2"
"PE151031","Peru",1,1,0,NA,NA,89,5,"33","2"
"PE151032","Peru",0,0,1,NA,NA,59,5,"33","2"
"PE151033","Peru",1,1,0,NA,NA,43,8,"33","2"
"PE151034","Peru",1,1,0,NA,NA,38,6,"33","2"
"PE151035","Peru",1,1,0,NA,NA,47,7,"33","2"
"PE151036","Peru",0,1,0,NA,NA,68,5,"33","2"
"PE151037","Peru",1,1,0,NA,NA,NA,5,"33","2"
"PE151038","Peru",1,1,0,NA,NA,23,7,"33","1"
"PE151040","Peru",0,1,0,NA,NA,50,7,"33","2"
"PE151041","Peru",0,1,0,NA,NA,49,6,"33","2"
"PE151042","Peru",0,1,0,NA,NA,33,7,"33","2"
"PE151043","Peru",1,1,0,NA,NA,64,4,"33","2"
"PE151044","Peru",0,1,0,NA,NA,74,9,"32","1"
"PE151045","Peru",1,1,0,NA,NA,36,6,"33","2"
"PE151046","Peru",1,1,0,NA,NA,30,7,"33","2"
"PE151047","Peru",0,1,0,NA,NA,48,10,"33","2"
"PE151048","Peru",0,1,0,NA,NA,46,7,"33","2"
"PE151049","Peru",0,1,0,NA,NA,64,2,"31","1"
"PE151050","Peru",0,1,0,NA,NA,58,3,"33","2"
"PE151051","Peru",1,1,0,NA,NA,51,4,"33","1"
"PE151052","Peru",1,1,0,NA,NA,49,3,"33","1"
"PE151061","Peru",1,1,0,NA,NA,45,12,"33","2"
"PE151062","Peru",1,1,0,NA,NA,42,7,"33","2"
"PE151063","Peru",0,1,0,NA,NA,65,5,"33","2"
"PE151064","Peru",1,1,0,NA,NA,71,7,"33","2"
"PE151065","Peru",1,1,0,NA,NA,73,5,"33","1"
"PE151066","Peru",0,1,0,NA,NA,65,7,"31","2"
"PE151067","Peru",1,1,0,NA,NA,56,6,"33","2"
"PE151068","Peru",1,1,0,NA,NA,75,5,"32","1"
"PE151069","Peru",1,1,0,NA,NA,42,5,"33","1"
"PE151070","Peru",1,1,0,NA,NA,53,4,"33","1"
"PE151071","Peru",0,1,0,NA,NA,66,5,"33","1"
"PE151072","Peru",1,1,0,NA,NA,34,6,"33","1"
"PE151073","Peru",0,1,0,NA,NA,54,8,"33","1"
"PE151074","Peru",0,1,0,NA,NA,59,9,"33","1"
"PE151075","Peru",1,1,0,NA,NA,66,5,"33","1"
"PE151076","Peru",1,1,0,NA,NA,63,8,"33","1"
"PE151077","Peru",1,1,0,NA,NA,38,5,"33","1"
"PE151078","Peru",NA,1,0,NA,NA,NA,3,"33","1"
"PE151079","Peru",1,1,0,NA,NA,53,7,"33","1"
"PE151080","Peru",0,1,0,NA,NA,49,7,"32","1"
"PE151081","Peru",0,1,0,NA,NA,49,4,"33","1"
"PE151082","Peru",0,1,0,NA,NA,55,7,"33","2"
"PE151083","Peru",1,1,0,NA,NA,71,5,"33","1"
"PE151084","Peru",0,1,0,NA,NA,71,5,"33","2"
"PE151085","Peru",1,1,0,NA,NA,45,4,"33","1"
"PE151086","Peru",1,1,0,NA,NA,37,7,"33","1"
"PE151087","Peru",1,1,0,NA,NA,36,9,"33","2"
"PE151088","Peru",1,1,0,NA,NA,49,10,"33","2"
"PE151089","Peru",0,1,0,NA,NA,47,5,"33","1"
"PE151090","Peru",1,1,0,NA,NA,77,6,"33","1"
"PE151091","Peru",1,1,0,NA,NA,72,7,"33","1"
"PE151092","Peru",0,1,0,NA,NA,54,5,"33","1"
"PE151094","Peru",1,1,0,NA,NA,72,5,"33","2"
"PE151095","Peru",0,1,0,NA,NA,71,6,"33","2"
"PE151096","Peru",0,0,1,NA,NA,NA,5,"33","2"
"PE151097","Peru",0,1,0,NA,NA,64,10,"33","2"
"PE151099","Peru",1,1,0,NA,NA,62,5,"33","2"
"PE151100","Peru",1,1,0,NA,NA,46,9,"33","1"
"PE151101","Peru",0,1,0,NA,NA,65,4,"33","1"
"PE151102","Peru",1,1,0,NA,NA,64,4,"33","2"
"PE151103","Peru",1,1,0,NA,NA,61,8,"33","2"
"PE151104","Peru",1,1,0,NA,NA,48,4,"33","2"
"PE151105","Peru",0,1,0,NA,NA,41,8,"33","2"
"PE151106","Peru",0,1,0,NA,NA,33,6,"33","2"
"PE151107","Peru",1,1,0,NA,NA,47,2,"33","2"
"PE151108","Peru",0,1,0,NA,NA,13,8,"33","2"
"PE151109","Peru",0,1,0,NA,NA,62,4,"33","1"
"PE151110","Peru",1,1,0,NA,NA,60,6,"33","2"
"PE151111","Peru",1,1,0,NA,NA,21,8,"33","2"
"PE151112","Peru",1,1,0,NA,NA,59,7,"33","2"
"PE151113","Peru",0,1,0,NA,NA,61,3,"33","1"
"PE161001","Peru",1,1,0,NA,NA,71,4,"32","1"
"PE161002","Peru",1,1,0,NA,NA,56,5,"32","1"
"PE161003","Peru",0,1,0,NA,NA,47,6,"32","1"
"PE161004","Peru",0,1,0,NA,NA,64,7,"32","2"
"PE161005","Peru",0,1,0,NA,NA,56,10,"33","2"
"PE161006","Peru",1,1,0,NA,NA,25,7,"32","2"
"PE161007","Peru",0,1,0,NA,NA,37,4,"32","2"
"PE161008","Peru",0,1,0,NA,NA,65,3,"32","1"
"PE161009","Peru",0,1,0,NA,NA,40,3,"32","2"
"PE161010","Peru",0,1,0,NA,NA,47,8,"32","2"
"PE161011","Peru",1,1,0,NA,NA,72,5,"32","1"
"PE161012","Peru",1,1,0,NA,NA,45,6,"32","2"
"PE161013","Peru",0,1,0,NA,NA,37,4,"32","2"
"PE161014","Peru",0,0,1,NA,NA,47,6,"32","2"
"PE161015","Peru",1,1,0,NA,NA,36,6,"32","2"
"PE161016","Peru",1,1,0,NA,NA,36,5,"32","2"
"PE161017","Peru",1,1,0,NA,NA,31,5,"32","2"
"PE161018","Peru",0,1,0,NA,NA,78,5,"32","1"
"PE161019","Peru",0,1,0,NA,NA,25,4,"32","2"
"PE161020","Peru",0,1,0,NA,NA,77,4,"32","1"
"PE161021","Peru",0,1,0,NA,NA,64,6,"32","1"
"PE161022","Peru",0,1,0,NA,NA,47,5,"32","2"
"PE161023","Peru",0,1,0,NA,NA,31,4,"32","2"
"PE161024","Peru",0,1,0,NA,NA,52,8,"32","2"
"PE161025","Peru",0,1,0,NA,NA,62,4,"32","2"
"PE161026","Peru",0,1,0,NA,NA,57,6,"32","2"
"PE161027","Peru",0,1,0,NA,NA,25,9,"32","2"
"PE161028","Peru",0,1,0,NA,NA,32,4,"32","2"
"PE161029","Peru",0,1,0,NA,NA,28,8,"32","2"
"PE161030","Peru",0,1,0,NA,NA,31,6,"32","2"
"PE161031","Peru",0,1,0,NA,NA,18,5,"32","2"
"PE161032","Peru",0,1,0,NA,NA,65,5,"32","1"
"PE161033","Peru",1,1,0,NA,NA,63,8,"32","1"
"PE161034","Peru",0,1,0,NA,NA,63,2,"32","1"
"PE161035","Peru",1,1,0,NA,NA,66,6,"32","1"
"PE161036","Peru",1,1,0,NA,NA,49,8,"32","1"
"PE161037","Peru",1,1,0,NA,NA,NA,4,"32","2"
"PE161038","Peru",0,1,0,NA,NA,14,2,"32","2"
"PE161039","Peru",0,1,0,NA,NA,57,6,"32","2"
"PE161040","Peru",0,1,0,NA,NA,57,4,"33","1"
"PE161041","Peru",1,1,0,NA,NA,40,6,"32","2"
"PE161042","Peru",1,1,0,NA,NA,44,6,"32","2"
"PE161043","Peru",1,1,0,NA,NA,63,7,"32","1"
"PE161044","Peru",1,1,0,NA,NA,66,3,"32","1"
"PE161045","Peru",0,1,0,NA,NA,62,5,"32","2"
"PE161046","Peru",0,1,0,NA,NA,62,7,"32","2"
"PE161047","Peru",0,1,0,NA,NA,64,4,"32","2"
"PE161048","Peru",0,1,0,NA,NA,76,5,"32","1"
"PE161049","Peru",1,1,0,NA,NA,47,4,"32","2"
"PE161050","Peru",0,1,0,NA,NA,56,3,"32","2"
"PE161051","Peru",0,1,0,NA,NA,34,6,"32","2"
"PE161052","Peru",0,1,0,NA,NA,49,5,"32","2"
"PE161053","Peru",0,1,0,NA,NA,66,8,"32","2"
"PE161054","Peru",0,1,0,NA,NA,30,6,"32","2"
"PE161055","Peru",0,1,0,NA,NA,51,8,"32","1"
"PE161056","Peru",0,1,0,NA,NA,51,5,"32","1"
"PE161057","Peru",1,1,0,NA,NA,53,6,"32","1"
"PE161058","Peru",1,1,0,NA,NA,48,4,"32","2"
"PE161059","Peru",1,1,0,NA,NA,67,8,"32","2"
"PE161060","Peru",1,1,0,NA,NA,54,4,"32","2"
"PE161061","Peru",0,1,0,NA,NA,37,8,"32","2"
"PE161062","Peru",1,1,0,NA,NA,54,4,"32","2"
"PE161063","Peru",1,1,0,NA,NA,55,6,"32","2"
"PE161064","Peru",1,1,0,NA,NA,68,6,"32","2"
"PE161065","Peru",1,1,0,NA,NA,53,7,"32","1"
"PE161066","Peru",1,1,0,NA,NA,NA,5,"31","1"
"PE161067","Peru",1,1,0,NA,NA,27,6,"32","2"
"PE161068","Peru",1,1,0,NA,NA,60,4,"32","2"
"PE161069","Peru",0,1,0,NA,NA,33,7,"32","2"
"PE161070","Peru",0,1,0,NA,NA,40,5,"32","1"
"PE161071","Peru",1,1,0,NA,NA,64,8,"32","1"
"PE161072","Peru",NA,1,0,NA,NA,NA,7,"32","2"
"PE161073","Peru",1,1,0,NA,NA,35,4,"32","2"
"PE161074","Peru",1,1,0,NA,NA,43,3,"32","2"
"PE161075","Peru",1,1,0,NA,NA,41,6,"32","1"
"PE161076","Peru",0,1,0,NA,NA,51,5,"32","1"
"PE161077","Peru",1,1,0,NA,NA,57,4,"32","2"
"PE161078","Peru",0,NA,1,NA,NA,NA,3,"32","1"
"PE161079","Peru",0,1,0,NA,NA,71,4,"32","2"
"PE161080","Peru",0,1,0,NA,NA,51,5,"32","2"
"PE161081","Peru",1,0,1,NA,NA,37,8,"32","2"
"PE161082","Peru",0,1,0,NA,NA,56,9,"32","1"
"PE161083","Peru",0,1,0,NA,NA,32,6,"32","2"
